node,comm
1527,1
1531,1
1532,1
1533,1
1534,1
1536,1
1542,1
1546,1
1547,1
1577,1
1578,1
1581,1
1582,1
1583,1
1584,1
1598,1
1599,1
1600,1
1601,1
1602,1
1605,1
1606,1
1607,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1645,1
1646,1
1647,1
1648,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1673,1
1687,1
1688,1
1689,1
1696,1
1697,1
1698,1
1699,1
1703,1
1704,1
1705,1
1717,1
1718,1
1719,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1730,1
1731,1
1732,1
1733,1
1734,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1746,1
1747,1
1748,1
1749,1
1750,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1762,1
1763,1
1764,1
1765,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1777,1
1781,1
1784,1
1785,1
1788,1
1789,1
1790,1
1791,1
1792,1
1794,1
1795,1
1796,1
1798,1
1800,1
1801,1
1802,1
1803,1
1804,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1817,1
1820,1
1821,1
1822,1
1823,1
1824,1
1832,1
1833,1
1834,1
1835,1
1842,1
1844,1
1853,1
1854,1
1855,1
1856,1
1857,1
1860,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1887,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1931,1
1932,1
1941,1
1944,1
1945,1
1946,1
1947,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1968,1
1986,1
1987,1
1988,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
2000,1
2001,1
2002,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2014,1
2016,1
2113,1
2114,1
2115,1
2116,1
2117,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2144,1
2145,1
2146,1
2147,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2159,1
2161,1
2162,1
2163,1
2164,1
2167,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2204,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2232,1
2234,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2260,1
2261,1
2262,1
2263,1
2265,1
2266,1
2267,1
2268,1
2269,1
2271,1
2272,1
2273,1
2275,1
2276,1
2277,1
2278,1
2279,1
2281,1
2283,1
2284,1
2285,1
2286,1
2287,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2352,1
2354,1
2355,1
2361,1
2365,1
2366,1
2367,1
2368,1
2369,1
2371,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2417,1
2418,1
2419,1
2420,1
2424,1
2425,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2445,1
2446,1
2447,1
2448,1
2459,1
2460,1
2461,1
2462,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2476,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2486,1
2487,1
2488,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,1
2507,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2532,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2559,1
2560,1
2561,1
2564,1
2566,1
2567,1
2570,1
2571,1
2572,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2594,1
2595,1
2596,1
2597,1
2599,1
2600,1
2602,1
2603,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,1
2612,1
2613,1
2618,1
2619,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2628,1
2629,1
2630,1
2631,1
2632,1
2636,1
2647,1
2648,1
2649,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,1
2682,1
2683,1
2684,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2694,1
2695,1
2696,1
2697,1
2698,1
2704,1
2705,1
2708,1
2709,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2721,1
2723,1
2724,1
2725,1
2728,1
2729,1
2730,1
2731,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,1
2748,1
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2756,1
2757,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2793,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2806,1
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2838,1
2842,1
2843,1
2844,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2874,1
2876,1
2878,1
2879,1
2880,1
2881,1
2882,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2894,1
2895,1
2896,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2910,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2951,1
2952,1
2953,1
2958,1
2960,1
2961,1
2962,1
2964,1
2965,1
2966,1
2969,1
2970,1
2971,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,1
2986,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
2999,1
3000,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,1
3024,1
3025,1
3026,1
3028,1
3029,1
3030,1
3031,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,1
3041,1
3043,1
3044,1
3045,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3061,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3081,1
3082,1
3083,1
3084,1
3085,1
3087,1
3088,1
3089,1
3090,1
3093,1
3095,1
3096,1
3098,1
3101,1
3102,1
3104,1
3106,1
3108,1
3110,1
3111,1
3112,1
3113,1
3118,1
3119,1
3120,1
3125,1
3128,1
3129,1
3130,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,1
3155,1
3156,1
3157,1
3160,1
3161,1
3162,1
3163,1
3165,1
3166,1
3167,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3187,1
3189,1
3190,1
3191,1
3194,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3212,1
3213,1
3217,1
3219,1
3220,1
3221,1
3222,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3233,1
3234,1
3235,1
3236,1
3237,1
3238,1
3239,1
3241,1
3242,1
3243,1
3244,1
3246,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,1
3266,1
3267,1
3268,1
3270,1
3271,1
3272,1
3277,1
3279,1
3280,1
3281,1
3282,1
3287,1
3288,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,1
3305,1
3306,1
3307,1
3308,1
3309,1
3311,1
3318,1
3319,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,1
3347,1
3348,1
3349,1
3352,1
3353,1
3354,1
3355,1
3357,1
3359,1
3360,1
3361,1
3363,1
3365,1
3366,1
3367,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3376,1
3378,1
3379,1
3380,1
3381,1
3383,1
3385,1
3389,1
3390,1
3392,1
3393,1
3395,1
3397,1
3398,1
3399,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3411,1
3416,1
3417,1
3419,1
3425,1
3426,1
3427,1
3428,1
3430,1
3434,1
3435,1
3436,1
3453,1
3455,1
3456,1
3457,1
3458,1
3460,1
3461,1
3462,1
3463,1
3465,1
3466,1
3467,1
3470,1
3471,1
3473,1
3485,1
3486,1
3487,1
3489,1
3490,1
3493,1
3494,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3506,1
3507,1
3509,1
3510,1
3514,1
3515,1
3516,1
3520,1
3521,1
3523,1
3524,1
3527,1
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3551,1
3552,1
3553,1
3554,1
3555,1
3558,1
3559,1
3562,1
3566,1
3567,1
3569,1
3570,1
3573,1
3575,1
3577,1
3579,1
3587,1
3588,1
3589,1
3590,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,1
3614,1
3615,1
3616,1
3618,1
3620,1
3621,1
3625,1
3627,1
3638,1
3639,1
3640,1
3641,1
3643,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,1
3652,1
3653,1
3656,1
3670,1
3671,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3686,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3704,1
3706,1
3726,1
3729,1
3730,1
3731,1
3733,1
3734,1
3735,1
3736,1
3738,1
3739,1
3740,1
3741,1
3746,1
3747,1
3749,1
3750,1
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3772,1
3773,1
3775,1
3776,1
3778,1
3780,1
3782,1
3784,1
3785,1
3789,1
3791,1
3794,1
3795,1
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3805,1
3807,1
3808,1
3811,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3823,1
3824,1
3825,1
3826,1
3829,1
3832,1
3835,1
3836,1
3837,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3846,1
3847,1
3855,1
3856,1
3859,1
3860,1
3866,1
3870,1
3871,1
3876,1
3878,1
3879,1
3880,1
3881,1
3882,1
3958,1
3985,1
4008,1
4010,1
4011,1
4012,1
4032,1
4077,1
4079,1
4092,1
4417,1
4420,1
4424,1
4891,1
4894,1
4895,1
4898,1
4900,1
4901,1
4956,1
4957,1
5608,1
5618,1
5619,1
5651,1
5652,1
6481,1
6482,1
6670,1
6671,1
6676,1
2,2
139,2
260,2
286,2
304,2
322,2
325,2
329,2
376,2
421,2
423,2
439,2
497,2
508,2
509,2
515,2
521,2
529,2
540,2
563,2
566,2
570,2
575,2
577,2
616,2
622,2
626,2
636,2
637,2
641,2
643,2
644,2
655,2
656,2
657,2
660,2
662,2
664,2
666,2
677,2
682,2
690,2
693,2
694,2
695,2
696,2
698,2
699,2
704,2
706,2
707,2
709,2
710,2
711,2
713,2
714,2
715,2
716,2
720,2
721,2
723,2
724,2
726,2
730,2
732,2
733,2
734,2
735,2
736,2
737,2
738,2
739,2
741,2
742,2
743,2
744,2
745,2
746,2
747,2
748,2
749,2
750,2
751,2
753,2
754,2
755,2
757,2
758,2
759,2
760,2
761,2
762,2
763,2
764,2
765,2
766,2
768,2
769,2
770,2
771,2
772,2
776,2
777,2
778,2
779,2
780,2
781,2
782,2
783,2
784,2
785,2
787,2
788,2
789,2
790,2
791,2
792,2
793,2
794,2
795,2
796,2
797,2
798,2
799,2
800,2
802,2
803,2
804,2
805,2
806,2
807,2
808,2
810,2
811,2
812,2
813,2
814,2
815,2
817,2
818,2
819,2
820,2
821,2
822,2
823,2
824,2
825,2
826,2
827,2
828,2
830,2
832,2
833,2
834,2
835,2
836,2
837,2
838,2
840,2
842,2
843,2
844,2
845,2
846,2
847,2
848,2
849,2
850,2
852,2
853,2
854,2
855,2
856,2
858,2
860,2
861,2
863,2
864,2
866,2
867,2
884,2
888,2
889,2
890,2
899,2
901,2
903,2
904,2
905,2
926,2
927,2
929,2
935,2
937,2
963,2
964,2
968,2
974,2
975,2
976,2
978,2
980,2
981,2
984,2
986,2
989,2
990,2
991,2
993,2
994,2
995,2
996,2
998,2
1000,2
1003,2
1004,2
1006,2
1007,2
1008,2
1009,2
1010,2
1015,2
1020,2
1023,2
1024,2
1052,2
1054,2
1055,2
1056,2
1062,2
1064,2
1066,2
1090,2
1098,2
1103,2
1104,2
1115,2
1116,2
1123,2
1124,2
1126,2
1127,2
1131,2
1135,2
1136,2
1137,2
1138,2
1139,2
1140,2
1142,2
1143,2
1178,2
1179,2
1180,2
1182,2
1184,2
1185,2
1196,2
1209,2
1210,2
1240,2
1247,2
1249,2
1251,2
1252,2
1266,2
1267,2
1274,2
1275,2
1277,2
1281,2
1283,2
1284,2
1285,2
1286,2
1318,2
1319,2
1320,2
1322,2
1361,2
1367,2
1368,2
1369,2
1370,2
1372,2
1373,2
1374,2
1376,2
1377,2
1378,2
1379,2
1380,2
1381,2
1382,2
1383,2
1384,2
1387,2
1388,2
1389,2
1390,2
1391,2
1392,2
1393,2
1394,2
1535,2
1538,2
1539,2
1540,2
1541,2
1543,2
1544,2
1545,2
1548,2
1549,2
1551,2
1552,2
1553,2
1554,2
1556,2
1557,2
1558,2
1559,2
1560,2
1561,2
1562,2
1563,2
1564,2
1585,2
1586,2
1587,2
1588,2
1589,2
1590,2
1591,2
1592,2
1594,2
1595,2
1604,2
1613,2
1675,2
1676,2
1677,2
1678,2
1679,2
1680,2
1681,2
1682,2
1683,2
1684,2
1685,2
1686,2
1690,2
1702,2
1707,2
1720,2
1721,2
1729,2
1745,2
1766,2
1776,2
1786,2
1797,2
1805,2
1806,2
1807,2
1808,2
1818,2
1827,2
1838,2
1845,2
1846,2
1847,2
1850,2
1861,2
1864,2
1886,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1930,2
1949,2
1950,2
1967,2
2003,2
2004,2
2005,2
2017,2
2018,2
2019,2
2020,2
2021,2
2023,2
2024,2
2028,2
2031,2
2045,2
2118,2
2119,2
2143,2
2158,2
2160,2
2168,2
2169,2
2181,2
2205,2
2206,2
2207,2
2208,2
2237,2
2240,2
2248,2
2249,2
2256,2
2257,2
2259,2
2264,2
2274,2
2280,2
2282,2
2297,2
2298,2
2299,2
2300,2
2301,2
2304,2
2314,2
2356,2
2357,2
2362,2
2376,2
2380,2
2381,2
2382,2
2385,2
2386,2
2387,2
2388,2
2391,2
2392,2
2422,2
2436,2
2437,2
2444,2
2449,2
2450,2
2451,2
2452,2
2454,2
2463,2
2464,2
2475,2
2477,2
2485,2
2489,2
2490,2
2491,2
2505,2
2506,2
2530,2
2550,2
2551,2
2552,2
2554,2
2562,2
2575,2
2576,2
2590,2
2601,2
2633,2
2635,2
2665,2
2666,2
2667,2
2668,2
2669,2
2670,2
2671,2
2672,2
2673,2
2674,2
2675,2
2676,2
2677,2
2693,2
2699,2
2700,2
2701,2
2706,2
2707,2
2720,2
2722,2
2726,2
2727,2
2747,2
2758,2
2791,2
2794,2
2804,2
2805,2
2823,2
2839,2
2840,2
2841,2
2873,2
2875,2
2877,2
2893,2
2897,2
2908,2
2911,2
2918,2
2932,2
2933,2
2954,2
2956,2
2963,2
2967,2
2968,2
2987,2
3001,2
3027,2
3033,2
3078,2
3079,2
3091,2
3092,2
3094,2
3097,2
3099,2
3100,2
3105,2
3115,2
3121,2
3122,2
3124,2
3126,2
3127,2
3131,2
3138,2
3159,2
3168,2
3176,2
3186,2
3192,2
3193,2
3211,2
3214,2
3215,2
3216,2
3218,2
3225,2
3232,2
3240,2
3245,2
3249,2
3265,2
3275,2
3276,2
3278,2
3283,2
3284,2
3285,2
3289,2
3290,2
3304,2
3310,2
3312,2
3314,2
3320,2
3331,2
3345,2
3346,2
3350,2
3351,2
3356,2
3368,2
3377,2
3386,2
3387,2
3388,2
3391,2
3394,2
3400,2
3420,2
3421,2
3423,2
3424,2
3432,2
3433,2
3437,2
3438,2
3439,2
3440,2
3441,2
3442,2
3443,2
3444,2
3447,2
3448,2
3449,2
3450,2
3464,2
3468,2
3469,2
3472,2
3474,2
3488,2
3495,2
3504,2
3505,2
3508,2
3513,2
3522,2
3526,2
3556,2
3557,2
3563,2
3564,2
3571,2
3572,2
3574,2
3580,2
3581,2
3582,2
3583,2
3586,2
3591,2
3605,2
3606,2
3607,2
3608,2
3609,2
3611,2
3612,2
3613,2
3617,2
3619,2
3622,2
3623,2
3629,2
3651,2
3655,2
3658,2
3659,2
3661,2
3662,2
3663,2
3664,2
3669,2
3672,2
3673,2
3674,2
3685,2
3687,2
3688,2
3690,2
3693,2
3705,2
3707,2
3708,2
3710,2
3711,2
3712,2
3716,2
3718,2
3719,2
3720,2
3721,2
3722,2
3723,2
3724,2
3725,2
3727,2
3728,2
3732,2
3742,2
3771,2
3774,2
3781,2
3783,2
3786,2
3787,2
3788,2
3790,2
3792,2
3793,2
3809,2
3810,2
3821,2
3822,2
3830,2
3831,2
3845,2
3849,2
3850,2
3851,2
3852,2
3854,2
3857,2
3858,2
3863,2
3864,2
3865,2
3868,2
3872,2
3873,2
3874,2
3875,2
3877,2
3883,2
3884,2
3885,2
3886,2
3896,2
3898,2
3899,2
3900,2
3902,2
3903,2
3904,2
3906,2
3907,2
3908,2
3909,2
3910,2
3911,2
3912,2
3913,2
3914,2
3915,2
3916,2
3917,2
3918,2
3919,2
3920,2
3921,2
3922,2
3923,2
3924,2
3925,2
3926,2
3927,2
3933,2
3934,2
3936,2
3937,2
3938,2
3939,2
3940,2
3941,2
3942,2
3943,2
3944,2
3945,2
3946,2
3947,2
3948,2
3949,2
3950,2
3951,2
3952,2
3953,2
3954,2
3955,2
3956,2
3957,2
3959,2
3960,2
3961,2
3963,2
3964,2
3965,2
3966,2
3967,2
3968,2
3970,2
3971,2
3972,2
3973,2
3974,2
3976,2
3978,2
3979,2
3980,2
3981,2
3982,2
3983,2
3984,2
3986,2
3987,2
3988,2
3989,2
3990,2
3992,2
3993,2
3994,2
3995,2
3996,2
3998,2
3999,2
4000,2
4001,2
