node,comm
895,5
896,5
900,5
906,5
934,5
945,5
957,5
959,5
961,5
962,5
964,5
967,5
968,5
969,5
978,5
7,6
8,6
9,6
11,6
12,6
19,6
43,6
44,6
141,6
161,6
213,6
246,6
247,6
264,6
265,6
266,6
267,6
293,6
324,6
331,6
332,6
358,6
359,6
360,6
362,6
365,6
374,6
406,6
407,6
421,6
430,6
441,6
451,6
452,6
466,6
487,6
488,6
496,6
498,6
499,6
500,6
501,6
502,6
503,6
504,6
505,6
506,6
510,6
525,6
529,6
530,6
533,6
555,6
558,6
565,6
566,6
569,6
570,6
573,6
601,6
607,6
615,6
646,6
655,6
660,6
665,6
667,6
689,6
690,6
696,6
708,6
717,6
726,6
738,6
749,6
761,6
786,6
787,6
804,6
808,6
811,6
814,6
825,6
837,6
874,6
893,6
894,6
903,6
931,6
932,6
937,6
938,6
948,6
952,6
953,6
954,6
956,6
977,6
15,7
45,7
46,7
97,7
98,7
99,7
100,7
101,7
124,7
125,7
139,7
140,7
164,7
185,7
216,7
269,7
272,7
273,7
274,7
301,7
322,7
323,7
334,7
335,7
353,7
354,7
371,7
404,7
428,7
429,7
446,7
447,7
448,7
461,7
579,7
591,7
616,7
617,7
623,7
638,7
648,7
653,7
656,7
668,7
678,7
697,7
698,7
721,7
744,7
752,7
754,7
777,7
781,7
782,7
800,7
819,7
910,7
914,7
916,7
918,7
