node,comm
3818,4
3819,4
3820,4
3821,4
3822,4
3823,4
3824,4
3825,4
3826,4
3827,4
3828,4
3829,4
3830,4
3831,4
3832,4
3833,4
3834,4
3835,4
3836,4
3837,4
3838,4
3839,4
3840,4
3841,4
3842,4
3843,4
3844,4
3845,4
3846,4
3847,4
3848,4
3849,4
3850,4
3851,4
3852,4
3853,4
3854,4
3855,4
3856,4
3857,4
3858,4
3859,4
3860,4
3861,4
3862,4
3863,4
3864,4
3865,4
3866,4
3867,4
3868,4
3869,4
3870,4
3871,4
3872,4
3873,4
3874,4
3875,4
3876,4
3877,4
3878,4
3879,4
3880,4
3881,4
3882,4
3883,4
3884,4
3885,4
3886,4
3887,4
3888,4
3889,4
3890,4
3891,4
3892,4
3893,4
3894,4
3895,4
3896,4
3897,4
3898,4
3899,4
3900,4
3901,4
3902,4
3903,4
3904,4
3905,4
3906,4
3907,4
3908,4
3909,4
3910,4
3911,4
3912,4
3913,4
3914,4
3915,4
3916,4
3917,4
3918,4
3919,4
3920,4
3921,4
3922,4
3923,4
3924,4
3925,4
3926,4
3927,4
3928,4
3929,4
4182,4
4183,4
4184,4
2381,5
2382,5
3280,5
3281,5
3284,5
3285,5
3290,5
3291,5
3295,5
3296,5
3302,5
3303,5
3306,5
3315,5
3343,5
3350,5
3380,5
3382,5
3383,5
3386,5
3387,5
3388,5
3389,5
3390,5
3391,5
3392,5
3395,5
3396,5
3422,5
3423,5
3424,5
3425,5
3487,5
3488,5
3491,5
3492,5
3493,5
3494,5
3500,5
3504,5
3507,5
3531,5
3532,5
3533,5
3550,5
3551,5
3556,5
3557,5
3567,5
3575,5
3576,5
3580,5
3590,5
3607,5
3610,5
3615,5
3616,5
3617,5
3633,5
3634,5
3635,5
3657,5
3658,5
3659,5
3660,5
3661,5
3676,5
3677,5
3678,5
3679,5
3680,5
3683,5
3684,5
3717,5
3718,5
3724,5
3728,5
3729,5
3730,5
3731,5
4503,5
4542,5
4543,5
4544,5
4575,5
4576,5
4581,5
4652,5
4670,5
4671,5
4672,5
4673,5
4748,5
4751,5
4752,5
4761,5
4762,5
4764,5
4770,5
4771,5
4796,5
4797,5
4798,5
4799,5
4800,5
4816,5
4817,5
4821,5
4822,5
4823,5
4824,5
4825,5
4826,5
4827,5
4828,5
4829,5
4830,5
4831,5
4832,5
4833,5
4834,5
4835,5
4836,5
4837,5
4838,5
4839,5
4840,5
4841,5
4842,5
4851,5
4852,5
4853,5
4854,5
4855,5
4857,5
4858,5
4859,5
4860,5
4861,5
4862,5
4864,5
4865,5
4866,5
4869,5
4870,5
4871,5
4872,5
4873,5
4874,5
4875,5
4876,5
4877,5
4880,5
4881,5
4882,5
4883,5
4884,5
4885,5
4886,5
4887,5
4892,5
4893,5
4894,5
4895,5
4896,5
4897,5
4898,5
4899,5
4900,5
4901,5
4902,5
4903,5
4904,5
4905,5
4906,5
4907,5
4908,5
4909,5
4910,5
4911,5
4912,5
4913,5
4914,5
4915,5
4916,5
4917,5
4918,5
4919,5
4922,5
4923,5
4924,5
4925,5
777,6
778,6
794,6
795,6
796,6
797,6
808,6
1048,6
1049,6
1061,6
1062,6
1063,6
1064,6
1065,6
1066,6
1067,6
1071,6
1072,6
1083,6
1088,6
1089,6
1092,6
1094,6
1095,6
1096,6
1114,6
1115,6
1118,6
1119,6
1122,6
1131,6
1132,6
1158,6
1159,6
1160,6
1162,6
1169,6
1173,6
1174,6
1175,6
1176,6
1177,6
1195,6
1208,6
1209,6
1210,6
1211,6
1212,6
1214,6
1215,6
1216,6
1217,6
1226,6
1227,6
1240,6
1241,6
1242,6
1243,6
1244,6
1245,6
1246,6
1248,6
1249,6
1250,6
1253,6
1254,6
1262,6
1263,6
1291,6
1298,6
1299,6
1304,6
1305,6
1309,6
1310,6
1311,6
1312,6
1313,6
1315,6
1316,6
1320,6
1325,6
1327,6
1338,6
1339,6
1347,6
1348,6
1356,6
1357,6
1358,6
1367,6
1380,6
1386,6
1387,6
1388,6
1389,6
1390,6
1413,6
1436,6
1444,6
1445,6
1455,6
1463,6
1468,6
1472,6
1477,6
1494,6
1495,6
1542,6
1553,6
1580,6
1581,6
1584,6
1585,6
1587,6
1588,6
1607,6
1608,6
1645,6
1658,6
1671,6
1677,6
1678,6
1679,6
1711,6
1719,6
1723,6
1732,6
1733,6
1738,6
1739,6
1756,6
1764,6
1781,6
1782,6
1799,6
1800,6
1815,6
1818,6
1819,6
1820,6
1827,6
1828,6
1832,6
1835,6
1843,6
1844,6
1845,6
1872,6
1873,6
1883,6
1884,6
1905,6
1906,6
1907,6
1908,6
1916,6
1921,6
1922,6
1931,6
1934,6
1948,6
1967,6
1969,6
1970,6
1974,6
1975,6
1984,6
1988,6
1989,6
1990,6
1991,6
1996,6
1998,6
1999,6
2002,6
2020,6
2025,6
2027,6
2028,6
2032,6
2033,6
2048,6
2054,6
2066,6
2072,6
2081,6
2087,6
2090,6
2095,6
2122,6
2149,6
1045,7
1046,7
1047,7
1076,7
1077,7
1126,7
1127,7
1128,7
1129,7
1130,7
1137,7
1138,7
1157,7
1164,7
1165,7
1166,7
1204,7
1205,7
1228,7
1229,7
1230,7
1232,7
1233,7
1234,7
1235,7
1259,7
1260,7
1268,7
1269,7
1277,7
1279,7
1280,7
1292,7
1296,7
1297,7
1306,7
1307,7
1314,7
1318,7
1319,7
1321,7
1322,7
1323,7
1324,7
1330,7
1331,7
1343,7
1344,7
1360,7
1396,7
1397,7
1407,7
1408,7
1414,7
1422,7
1429,7
1430,7
1431,7
1432,7
1433,7
1434,7
1437,7
1439,7
1451,7
1452,7
1453,7
1454,7
1456,7
1462,7
1500,7
1501,7
1503,7
1506,7
1508,7
1509,7
1512,7
1524,7
1534,7
1535,7
1549,7
1550,7
1559,7
1560,7
1572,7
1573,7
1574,7
1582,7
1591,7
1599,7
1601,7
1602,7
1620,7
1625,7
1626,7
1627,7
1640,7
1643,7
1646,7
1647,7
1651,7
1652,7
1693,7
1694,7
1697,7
1698,7
1720,7
1773,7
1795,7
1796,7
1797,7
1810,7
1811,7
1812,7
1813,7
1822,7
1823,7
1852,7
1853,7
1863,7
1864,7
1867,7
1868,7
1869,7
1876,7
1880,7
1881,7
1893,7
1901,7
1902,7
1909,7
1910,7
1911,7
1923,7
1924,7
1925,7
1926,7
1928,7
1979,7
1982,7
1983,7
1986,7
1987,7
1993,7
2018,7
2042,7
2047,7
2055,7
2099,7
2111,7
2118,7
2119,7
2127,7
2128,7
2129,7
2130,7
2134,7
2135,7
2141,7
2152,7
2155,7
2158,7
2159,7
2160,7
2161,7
2162,7
2163,7
2164,7
2166,7
2167,7
2168,7
2171,7
2172,7
2184,7
2412,8
2413,8
2450,8
2457,8
2458,8
2462,8
2463,8
2464,8
2476,8
2477,8
2478,8
2487,8
2488,8
2494,8
2495,8
2496,8
2502,8
2508,8
2509,8
2510,8
2511,8
2524,8
2525,8
2528,8
2554,8
2555,8
2556,8
2563,8
2589,8
2590,8
2596,8
2603,8
2604,8
2619,8
2621,8
2622,8
2626,8
2630,8
2637,8
2638,8
2677,8
2686,8
2687,8
2688,8
2689,8
2690,8
2691,8
2697,8
2698,8
2699,8
2700,8
2709,8
2710,8
2711,8
2712,8
2713,8
2714,8
2715,8
2716,8
2717,8
2718,8
2719,8
2720,8
2721,8
2722,8
2727,8
2747,8
2749,8
2750,8
2751,8
2752,8
2753,8
2754,8
2756,8
2762,8
2763,8
2764,8
2770,8
2775,8
2776,8
2777,8
2778,8
2779,8
2780,8
2781,8
2788,8
2789,8
2790,8
2791,8
2792,8
2793,8
2797,8
2798,8
2805,8
2806,8
2822,8
2823,8
2833,8
2838,8
2846,8
2858,8
2859,8
2888,8
2889,8
2891,8
2902,8
2903,8
2904,8
2905,8
2906,8
2907,8
2914,8
2942,8
2943,8
2944,8
2946,8
2947,8
2948,8
2949,8
2951,8
2952,8
2954,8
2958,8
2959,8
2968,8
2971,8
2980,8
2983,8
2989,8
2991,8
2995,8
2996,8
3000,8
3001,8
3002,8
3016,8
3017,8
3023,8
3028,8
3070,8
3079,8
3080,8
3085,8
3091,8
3092,8
3093,8
3095,8
3119,8
3127,8
3128,8
3130,8
3135,8
3150,8
3152,8
3153,8
3154,8
3155,8
3156,8
3157,8
3158,8
3173,8
3180,8
3189,8
3191,8
3193,8
3203,8
3204,8
3214,8
3233,8
3238,8
3250,8
3254,8
562,9
563,9
564,9
565,9
566,9
567,9
568,9
569,9
570,9
571,9
572,9
573,9
574,9
575,9
576,9
577,9
578,9
579,9
580,9
581,9
582,9
583,9
584,9
585,9
586,9
587,9
588,9
589,9
590,9
591,9
592,9
593,9
594,9
595,9
596,9
597,9
598,9
599,9
600,9
601,9
602,9
603,9
604,9
605,9
606,9
607,9
608,9
609,9
610,9
611,9
612,9
613,9
614,9
615,9
616,9
617,9
618,9
619,9
620,9
621,9
622,9
623,9
624,9
625,9
626,9
627,9
628,9
629,9
630,9
631,9
632,9
633,9
634,9
635,9
636,9
637,9
638,9
639,9
640,9
641,9
642,9
643,9
644,9
645,9
646,9
647,9
648,9
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,9
657,9
658,9
659,9
660,9
661,9
662,9
663,9
664,9
665,9
666,9
667,9
668,9
669,9
670,9
671,9
672,9
673,9
674,9
675,9
676,9
677,9
678,9
679,9
680,9
681,9
682,9
683,9
684,9
685,9
686,9
687,9
688,9
689,9
690,9
691,9
692,9
693,9
694,9
695,9
696,9
697,9
698,9
699,9
700,9
701,9
702,9
703,9
704,9
705,9
706,9
707,9
708,9
709,9
710,9
711,9
712,9
713,9
714,9
715,9
716,9
717,9
718,9
719,9
720,9
721,9
722,9
723,9
724,9
725,9
2414,10
2415,10
2416,10
2417,10
2426,10
2427,10
2428,10
2429,10
2434,10
2435,10
2438,10
2439,10
2454,10
2455,10
2456,10
2485,10
2497,10
2498,10
2523,10
2533,10
2534,10
2535,10
2539,10
2540,10
2541,10
2542,10
2543,10
2547,10
2572,10
2573,10
2584,10
2591,10
2592,10
2606,10
2607,10
2617,10
2620,10
2623,10
2624,10
2627,10
2628,10
2629,10
2631,10
2632,10
2633,10
2643,10
2647,10
2648,10
2653,10
2654,10
2655,10
2656,10
2657,10
2661,10
2667,10
2670,10
2671,10
2672,10
2673,10
2674,10
2675,10
2676,10
2678,10
2679,10
2682,10
2707,10
2768,10
2771,10
2774,10
2782,10
2783,10
2784,10
2785,10
2794,10
2824,10
2834,10
2835,10
2836,10
2837,10
2843,10
2844,10
2845,10
2860,10
2861,10
2869,10
2870,10
2895,10
2898,10
2899,10
2900,10
2901,10
2915,10
2921,10
2922,10
2923,10
2926,10
2933,10
2934,10
2937,10
2938,10
2939,10
2950,10
2960,10
3003,10
3015,10
3021,10
3024,10
3027,10
3039,10
3063,10
3065,10
3076,10
3082,10
3084,10
3087,10
3088,10
3089,10
3090,10
3094,10
3107,10
3109,10
3110,10
3116,10
3121,10
3125,10
3132,10
3136,10
3139,10
3147,10
3169,10
3176,10
3177,10
3178,10
3179,10
3181,10
3182,10
3187,10
3196,10
3197,10
3205,10
3213,10
3228,10
3230,10
3237,10
3255,10
3263,10
3265,10
3938,10
3970,10
3971,10
3982,10
3999,10
4000,10
4001,10
4002,10
4003,10
4004,10
4012,10
4013,10
4014,10
4039,10
4040,10
1056,11
1057,11
1058,11
1073,11
1074,11
1075,11
1103,11
1104,11
1116,11
1117,11
1123,11
1125,11
1150,11
1151,11
1152,11
1167,11
1168,11
1172,11
1178,11
1179,11
1180,11
1189,11
1190,11
1191,11
1218,11
1281,11
1293,11
1294,11
1295,11
1308,11
1328,11
1329,11
1349,11
1350,11
1351,11
1352,11
1369,11
1370,11
1371,11
1372,11
1373,11
1374,11
1375,11
1376,11
1385,11
1399,11
1400,11
1401,11
1402,11
1440,11
1441,11
1442,11
1457,11
1458,11
1469,11
1470,11
1473,11
1474,11
1475,11
1478,11
1479,11
1482,11
1483,11
1484,11
1485,11
1488,11
1489,11
1490,11
1491,11
1496,11
1497,11
1498,11
1499,11
1518,11
1525,11
1536,11
1537,11
1543,11
1551,11
1552,11
1566,11
1571,11
1586,11
1595,11
1596,11
1617,11
1618,11
1619,11
1621,11
1635,11
1636,11
1653,11
1663,11
1668,11
1673,11
1681,11
1682,11
1683,11
1684,11
1692,11
1696,11
1707,11
1708,11
1715,11
1724,11
1725,11
1751,11
1752,11
1753,11
1754,11
1765,11
1766,11
1770,11
1774,11
1780,11
1798,11
1807,11
1808,11
1833,11
1836,11
1842,11
1854,11
1862,11
1874,11
1875,11
1877,11
1878,11
1887,11
1889,11
1890,11
1891,11
1894,11
1899,11
1900,11
1912,11
1913,11
1914,11
1944,11
1951,11
1957,11
1958,11
1960,11
1961,11
1968,11
1977,11
1978,11
1997,11
2008,11
2009,11
2012,11
2105,11
2140,11
2179,11
2180,11
2185,11
2186,11
2187,11
2188,11
2189,11
2190,11
3282,12
3283,12
3286,12
3287,12
3297,12
3298,12
3304,12
3305,12
3309,12
3310,12
3311,12
3312,12
3316,12
3317,12
3318,12
3319,12
3325,12
3326,12
3336,12
3337,12
3338,12
3339,12
3347,12
3348,12
3349,12
3358,12
3365,12
3366,12
3367,12
3368,12
3369,12
3370,12
3371,12
3379,12
3393,12
3394,12
3398,12
3399,12
3400,12
3401,12
3402,12
3403,12
3404,12
3405,12
3406,12
3407,12
3408,12
3428,12
3429,12
3435,12
3436,12
3437,12
3438,12
3439,12
3456,12
3457,12
3458,12
3459,12
3460,12
3461,12
3462,12
3463,12
3464,12
3466,12
3467,12
3471,12
3479,12
3480,12
3484,12
3503,12
3508,12
3512,12
3513,12
3516,12
3517,12
3521,12
3525,12
3526,12
3527,12
3542,12
3543,12
3544,12
3545,12
3553,12
3558,12
3559,12
3560,12
3561,12
3563,12
3564,12
3565,12
3574,12
3577,12
3581,12
3582,12
3588,12
3589,12
3591,12
3592,12
3594,12
3595,12
3596,12
3601,12
3602,12
3605,12
3606,12
3611,12
3612,12
3613,12
3618,12
3622,12
3623,12
3624,12
3626,12
3627,12
3629,12
3638,12
3645,12
3646,12
3647,12
3648,12
3649,12
3650,12
3651,12
3652,12
3653,12
3654,12
3674,12
3675,12
3693,12
3694,12
3695,12
3696,12
3697,12
3698,12
3699,12
3707,12
3708,12
3709,12
3711,12
3713,12
3719,12
3726,12
4856,12
4867,12
4868,12
4879,12
4920,12
4921,12
2425,13
2431,13
2432,13
2436,13
2437,13
2451,13
2452,13
2453,13
2486,13
2489,13
2501,13
2503,13
2505,13
2506,13
2507,13
2512,13
2519,13
2520,13
2529,13
2530,13
2531,13
2532,13
2538,13
2549,13
2550,13
2551,13
2552,13
2553,13
2560,13
2564,13
2569,13
2570,13
2571,13
2575,13
2576,13
2577,13
2582,13
2583,13
2597,13
2598,13
2600,13
2602,13
2618,13
2625,13
2634,13
2635,13
2636,13
2646,13
2649,13
2660,13
2668,13
2669,13
2692,13
2701,13
2702,13
2708,13
2740,13
2746,13
2757,13
2758,13
2767,13
2772,13
2773,13
2786,13
2787,13
2804,13
2813,13
2814,13
2816,13
2817,13
2818,13
2819,13
2820,13
2821,13
2839,13
2840,13
2841,13
2842,13
2847,13
2848,13
2849,13
2850,13
2851,13
2852,13
2853,13
2854,13
2855,13
2856,13
2857,13
2862,13
2863,13
2864,13
2865,13
2867,13
2868,13
2892,13
2897,13
2916,13
2917,13
2920,13
2929,13
2930,13
2931,13
2932,13
2957,13
2962,13
2981,13
2982,13
2986,13
2993,13
2994,13
2998,13
2999,13
3012,13
3014,13
3025,13
3026,13
3067,13
3068,13
3069,13
3075,13
3081,13
3122,13
3131,13
3148,13
3151,13
3159,13
3165,13
3166,13
3167,13
3168,13
3186,13
3195,13
3225,13
3229,13
3247,13
3267,13
3268,13
3269,13
3274,13
3275,13
3276,13
3277,13
3278,13
4204,13
4064,14
4065,14
4066,14
4067,14
4068,14
4069,14
4070,14
4071,14
4072,14
4073,14
4074,14
4075,14
4089,14
4095,14
4096,14
4097,14
4100,14
4101,14
4102,14
4103,14
4110,14
4111,14
4112,14
4113,14
4114,14
4115,14
4118,14
4119,14
4120,14
4121,14
4122,14
4123,14
4131,14
4136,14
4137,14
4138,14
4139,14
4140,14
4141,14
4142,14
4143,14
4144,14
4145,14
4149,14
4150,14
4151,14
4152,14
4153,14
4156,14
4157,14
4165,14
4166,14
4167,14
4168,14
4172,14
4173,14
4174,14
4175,14
4176,14
4177,14
4178,14
4179,14
4180,14
4181,14
4187,14
4188,14
4190,14
4192,14
4194,14
4195,14
4198,14
4201,14
4202,14
4203,14
4208,14
4209,14
4211,14
4213,14
4214,14
4215,14
4216,14
4217,14
4218,14
4219,14
4220,14
4221,14
4222,14
4223,14
4224,14
4226,14
4227,14
4228,14
4234,14
4235,14
4237,14
4238,14
4239,14
4240,14
4241,14
4242,14
4244,14
4245,14
4246,14
4247,14
4248,14
4251,14
4252,14
4254,14
4255,14
4256,14
4257,14
4258,14
4259,14
4260,14
4269,14
4275,14
4280,14
4281,14
4282,14
4283,14
4284,14
4286,14
4287,14
4288,14
4289,14
4298,14
4299,14
4300,14
4301,14
4303,14
4304,14
4306,14
4307,14
228,15
229,15
230,15
231,15
232,15
233,15
234,15
235,15
236,15
237,15
242,15
243,15
244,15
245,15
246,15
247,15
248,15
249,15
250,15
251,15
252,15
253,15
254,15
255,15
256,15
257,15
258,15
259,15
260,15
261,15
262,15
263,15
264,15
265,15
266,15
267,15
268,15
269,15
270,15
274,15
275,15
276,15
277,15
278,15
279,15
280,15
281,15
282,15
283,15
284,15
285,15
286,15
287,15
288,15
289,15
290,15
291,15
292,15
293,15
294,15
295,15
296,15
297,15
298,15
299,15
300,15
301,15
302,15
310,15
311,15
312,15
313,15
314,15
315,15
316,15
317,15
318,15
319,15
320,15
321,15
322,15
327,15
328,15
329,15
330,15
331,15
332,15
333,15
334,15
335,15
336,15
337,15
338,15
339,15
340,15
341,15
342,15
343,15
344,15
345,15
346,15
347,15
348,15
349,15
350,15
351,15
352,15
353,15
354,15
355,15
356,15
358,15
359,15
361,15
362,15
363,15
364,15
366,15
367,15
368,15
369,15
370,15
371,15
372,15
4410,15
4411,15
4412,15
4415,15
4416,15
4418,15
2205,16
2206,16
2207,16
2214,16
2215,16
2219,16
2220,16
2221,16
2222,16
2223,16
2224,16
2232,16
2238,16
2239,16
2256,16
2257,16
2272,16
2273,16
2274,16
2275,16
2280,16
2281,16
2284,16
2285,16
2288,16
2289,16
2310,16
2311,16
2319,16
2320,16
2321,16
2322,16
2330,16
2331,16
2332,16
2333,16
2335,16
2337,16
2338,16
2349,16
2350,16
2371,16
2390,16
2397,16
4459,16
4460,16
4487,16
4488,16
4489,16
4490,16
4491,16
4494,16
4495,16
4507,16
4514,16
4515,16
4516,16
4517,16
4518,16
4519,16
4520,16
4521,16
4525,16
4540,16
4541,16
4548,16
4549,16
4551,16
4574,16
4580,16
4582,16
4583,16
4588,16
4589,16
4593,16
4595,16
4596,16
4605,16
4606,16
4610,16
4613,16
4616,16
4617,16
4621,16
4622,16
4623,16
4628,16
4629,16
4633,16
4634,16
4635,16
4643,16
4644,16
4649,16
4650,16
4653,16
4659,16
4662,16
4667,16
4668,16
4675,16
4687,16
4688,16
4704,16
4705,16
4706,16
4776,16
4777,16
4779,16
4780,16
4781,16
4787,16
4788,16
4790,16
4794,16
4795,16
4803,16
4804,16
4805,16
4806,16
4807,16
4809,16
4810,16
4811,16
4812,16
4814,16
4815,16
4818,16
4819,16
726,17
727,17
728,17
729,17
730,17
731,17
732,17
733,17
734,17
735,17
736,17
737,17
738,17
739,17
740,17
741,17
742,17
743,17
744,17
745,17
746,17
747,17
748,17
749,17
750,17
751,17
752,17
753,17
754,17
755,17
756,17
757,17
758,17
759,17
760,17
761,17
762,17
763,17
764,17
765,17
766,17
767,17
768,17
769,17
770,17
771,17
772,17
773,17
774,17
775,17
776,17
779,17
780,17
781,17
782,17
783,17
784,17
785,17
786,17
788,17
789,17
790,17
791,17
792,17
793,17
798,17
799,17
800,17
801,17
802,17
803,17
804,17
805,17
806,17
807,17
809,17
810,17
1183,17
1184,17
1185,17
1186,17
1359,17
2271,17
2400,17
2401,17
2404,17
4474,17
4475,17
4513,17
4526,17
4527,17
4530,17
4566,17
4578,17
4584,17
4604,17
4679,17
4680,17
4681,17
4682,17
4691,17
4778,17
4782,17
4783,17
4784,17
4785,17
4786,17
4789,17
4813,17
4926,17
4927,17
4928,17
4929,17
4930,17
4931,17
4932,17
4933,17
4934,17
4935,17
4936,17
4937,17
4938,17
4939,17
4940,17
83,18
84,18
503,18
811,18
812,18
813,18
814,18
815,18
816,18
817,18
818,18
819,18
820,18
821,18
822,18
828,18
829,18
830,18
831,18
832,18
833,18
834,18
835,18
836,18
837,18
838,18
839,18
840,18
841,18
842,18
843,18
844,18
845,18
846,18
847,18
848,18
849,18
850,18
851,18
852,18
853,18
854,18
855,18
856,18
857,18
858,18
859,18
860,18
861,18
862,18
863,18
864,18
865,18
866,18
867,18
868,18
869,18
870,18
871,18
872,18
873,18
874,18
875,18
876,18
877,18
878,18
879,18
880,18
881,18
882,18
883,18
884,18
885,18
886,18
887,18
888,18
889,18
890,18
891,18
892,18
893,18
894,18
895,18
896,18
897,18
898,18
899,18
900,18
901,18
902,18
903,18
904,18
905,18
906,18
907,18
908,18
909,18
910,18
911,18
912,18
913,18
914,18
915,18
