node,comm
5967,1
5968,1
5970,1
5977,1
5984,1
6029,1
6030,1
6032,1
6040,1
6042,1
6044,1
6045,1
6047,1
6048,1
6049,1
6061,1
6062,1
6087,1
6092,1
6094,1
6122,1
6136,1
6137,1
6138,1
6140,1
6141,1
6142,1
6177,1
6178,1
6180,1
6202,1
6204,1
6205,1
6206,1
6209,1
6247,1
6254,1
6255,1
6272,1
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
18,2
21,2
25,2
29,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
50,2
52,2
53,2
55,2
56,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
70,2
72,2
75,2
79,2
80,2
81,2
82,2
83,2
84,2
91,2
94,2
95,2
96,2
98,2
99,2
119,2
120,2
139,2
140,2
161,2
186,2
193,2
207,2
237,2
268,2
331,2
350,2
351,2
352,2
353,2
354,2
385,2
386,2
387,2
388,2
394,2
398,2
406,2
407,2
412,2
417,2
429,2
435,2
440,2
447,2
448,2
452,2
456,2
457,2
460,2
461,2
462,2
463,2
466,2
474,2
475,2
476,2
477,2
478,2
483,2
484,2
485,2
487,2
488,2
489,2
490,2
491,2
492,2
493,2
519,2
521,2
525,2
554,2
555,2
556,2
557,2
558,2
559,2
560,2
565,2
568,2
569,2
570,2
574,2
601,2
606,2
613,2
624,2
626,2
631,2
637,2
639,2
653,2
655,2
660,2
679,2
693,2
694,2
700,2
749,2
769,2
772,2
774,2
780,2
791,2
806,2
807,2
809,2
816,2
820,2
833,2
834,2
836,2
838,2
840,2
841,2
849,2
851,2
853,2
855,2
857,2
880,2
884,2
925,2
943,2
948,2
961,2
963,2
964,2
965,2
969,2
972,2
986,2
1004,2
1018,2
1058,2
1064,2
1076,2
1078,2
1088,2
1098,2
1099,2
1107,2
1124,2
1131,2
1132,2
1155,2
1156,2
1161,2
1169,2
1176,2
1193,2
1225,2
1228,2
1229,2
1230,2
1231,2
1243,2
1252,2
1260,2
1277,2
1295,2
1308,2
1316,2
1317,2
1319,2
1321,2
1322,2
1331,2
1332,2
1333,2
1339,2
1379,2
1422,2
1423,2
1445,2
1449,2
1453,2
1462,2
1470,2
1486,2
1489,2
1504,2
1505,2
1507,2
1517,2
1554,2
1563,2
1565,2
1597,2
1614,2
1615,2
1616,2
1652,2
1698,2
1725,2
1727,2
1728,2
1743,2
1744,2
1747,2
1748,2
1749,2
1758,2
1781,2
1805,2
1823,2
1871,2
1876,2
1877,2
1886,2
1891,2
1918,2
1923,2
1927,2
1929,2
1950,2
1952,2
1956,2
1966,2
1970,2
1981,2
1999,2
2001,2
2020,2
2028,2
2032,2
2037,2
2048,2
2062,2
2070,2
2116,2
2132,2
2133,2
2155,2
2165,2
2175,2
2176,2
2178,2
2181,2
2212,2
2215,2
2268,2
2278,2
2289,2
2294,2
2295,2
2304,2
2320,2
2329,2
2344,2
2388,2
2404,2
2406,2
2413,2
2414,2
2435,2
2437,2
2440,2
2445,2
2446,2
2452,2
2456,2
2467,2
2468,2
2479,2
2480,2
2517,2
2538,2
2571,2
2588,2
2599,2
2626,2
2641,2
2649,2
2663,2
2694,2
2699,2
2709,2
2718,2
2722,2
2735,2
2737,2
2738,2
2739,2
2753,2
2799,2
2831,2
2858,2
2865,2
2902,2
2950,2
2956,2
2966,2
2977,2
2989,2
2990,2
2998,2
3007,2
3026,2
3028,2
3053,2
3076,2
3078,2
3087,2
3101,2
3103,2
3109,2
3111,2
3133,2
3137,2
3149,2
3154,2
3155,2
3156,2
3178,2
3179,2
3189,2
3209,2
3229,2
3245,2
3254,2
3263,2
3280,2
3289,2
3307,2
3328,2
3343,2
3359,2
3372,2
3375,2
3376,2
3377,2
3424,2
3439,2
3456,2
3458,2
3464,2
3466,2
3470,2
3474,2
3522,2
3527,2
3558,2
3561,2
3562,2
3569,2
3573,2
3580,2
3583,2
3594,2
3596,2
3608,2
3625,2
3650,2
3662,2
3667,2
3670,2
3678,2
3682,2
3683,2
3715,2
3790,2
3803,2
3853,2
3889,2
3895,2
3925,2
3966,2
3969,2
3981,2
4003,2
4008,2
4013,2
4036,2
4041,2
4053,2
4073,2
4074,2
4085,2
4096,2
4102,2
4104,2
4107,2
4120,2
4121,2
4146,2
4153,2
4179,2
4180,2
4189,2
4206,2
4236,2
4255,2
4282,2
4290,2
4291,2
4292,2
4293,2
4338,2
4340,2
4342,2
4343,2
4353,2
4358,2
4368,2
4377,2
4378,2
4383,2
4387,2
4396,2
4400,2
4409,2
4417,2
4437,2
4441,2
4457,2
4461,2
4473,2
4476,2
4480,2
4483,2
4486,2
4493,2
4494,2
4512,2
4526,2
4543,2
4544,2
4566,2
4568,2
4569,2
4570,2
4573,2
4592,2
4606,2
4624,2
4626,2
4633,2
4635,2
4647,2
4649,2
4656,2
4665,2
4688,2
4731,2
4756,2
4774,2
4807,2
4877,2
4899,2
4914,2
4918,2
4923,2
4959,2
4984,2
5031,2
5052,2
5064,2
5087,2
5111,2
5121,2
5147,2
5154,2
5170,2
5199,2
5210,2
5250,2
5281,2
5287,2
5289,2
5334,2
5358,2
5370,2
5374,2
5389,2
5400,2
5443,2
5451,2
5471,2
5495,2
5580,2
5593,2
5600,2
5606,2
5618,2
5624,2
5677,2
5683,2
5725,2
5782,2
5799,2
5853,2
5864,2
5873,2
5876,2
5885,2
5966,2
5983,2
5990,2
6007,2
6017,2
6036,2
6084,2
6093,2
6107,2
6186,2
6187,2
6273,2
12,3
54,3
76,3
102,3
103,3
105,3
106,3
107,3
108,3
109,3
110,3
121,3
147,3
151,3
154,3
155,3
156,3
166,3
245,3
257,3
359,3
361,3
365,3
383,3
405,3
408,3
409,3
411,3
416,3
421,3
438,3
441,3
445,3
446,3
451,3
469,3
480,3
517,3
549,3
577,3
582,3
583,3
584,3
586,3
587,3
640,3
650,3
754,3
812,3
837,3
839,3
847,3
852,3
858,3
861,3
916,3
927,3
937,3
939,3
940,3
942,3
983,3
1035,3
1040,3
1062,3
1085,3
1100,3
1112,3
1118,3
1133,3
1141,3
1262,3
1294,3
1334,3
1336,3
1340,3
1341,3
1342,3
1345,3
1347,3
1350,3
1362,3
1391,3
1468,3
1473,3
1578,3
1591,3
1592,3
1621,3
1636,3
1645,3
1673,3
1683,3
1684,3
1685,3
1686,3
1687,3
1688,3
1689,3
1690,3
1691,3
1692,3
1693,3
1721,3
1726,3
1740,3
1834,3
1835,3
1838,3
1839,3
1841,3
1842,3
1843,3
1846,3
1853,3
1880,3
1885,3
1901,3
1921,3
2043,3
2045,3
2058,3
2068,3
2084,3
2118,3
2119,3
2122,3
2123,3
2143,3
2149,3
2150,3
2159,3
2163,3
2183,3
2223,3
2229,3
2232,3
2233,3
2235,3
2244,3
2245,3
2246,3
2247,3
2251,3
2252,3
2255,3
2286,3
2302,3
2305,3
2315,3
2318,3
2341,3
2343,3
2345,3
2347,3
2349,3
2350,3
2352,3
2395,3
2459,3
2481,3
2484,3
2486,3
2487,3
2497,3
2499,3
2500,3
2501,3
2503,3
2541,3
2553,3
2554,3
2555,3
2556,3
2585,3
2589,3
2590,3
2602,3
2605,3
2606,3
2608,3
2610,3
2611,3
2613,3
2790,3
2817,3
2885,3
2932,3
2949,3
2957,3
2958,3
2959,3
2992,3
2996,3
3024,3
3057,3
3082,3
3105,3
3176,3
3230,3
3282,3
3334,3
3425,3
3426,3
3442,3
3443,3
3445,3
3447,3
3448,3
3450,3
3526,3
3530,3
3531,3
3533,3
3535,3
3547,3
3587,3
3588,3
3589,3
3590,3
3591,3
3593,3
3597,3
3604,3
3620,3
3633,3
3636,3
3639,3
3652,3
3665,3
3669,3
3696,3
3697,3
3698,3
3699,3
3716,3
3717,3
3720,3
3723,3
3845,3
3846,3
3847,3
3933,3
3960,3
3961,3
3962,3
3963,3
3964,3
3965,3
3977,3
3979,3
4015,3
4016,3
4019,3
4045,3
4055,3
4081,3
4117,3
4143,3
4155,3
4161,3
4162,3
4164,3
4166,3
4173,3
4174,3
4175,3
4195,3
4196,3
4197,3
4198,3
4223,3
4241,3
4276,3
4307,3
4370,3
4433,3
4444,3
4453,3
4485,3
4491,3
4509,3
4513,3
4514,3
4515,3
4517,3
4551,3
4552,3
4553,3
4554,3
4571,3
4578,3
4581,3
4582,3
4596,3
4619,3
4620,3
4621,3
4631,3
4662,3
4713,3
4714,3
4737,3
4738,3
4739,3
4741,3
4742,3
4743,3
4759,3
4763,3
4833,3
4835,3
4898,3
4900,3
4901,3
4913,3
4937,3
4938,3
4939,3
4940,3
4965,3
4970,3
4971,3
4972,3
4982,3
4998,3
5017,3
5030,3
5035,3
5067,3
5071,3
5072,3
5105,3
5107,3
5120,3
5129,3
5146,3
5151,3
5152,3
5156,3
5157,3
5159,3
5176,3
5193,3
5219,3
5220,3
5231,3
5277,3
5278,3
5279,3
5335,3
5337,3
5342,3
5343,3
5344,3
5345,3
5349,3
5350,3
5351,3
5361,3
5406,3
5422,3
5439,3
5452,3
5453,3
5460,3
5468,3
5481,3
5487,3
5553,3
5589,3
5608,3
5619,3
5628,3
5629,3
5630,3
5652,3
5665,3
5686,3
5697,3
5698,3
5699,3
5700,3
5701,3
5702,3
5732,3
5765,3
5770,3
5771,3
5772,3
5786,3
5843,3
5854,3
5925,3
5926,3
5940,3
5941,3
5960,3
6012,3
6013,3
6014,3
6075,3
6076,3
6077,3
6176,3
6197,3
6257,3
6258,3
6268,3
6269,3
6270,3
6282,3
6283,3
6288,3
6289,3
6290,3
6291,3
6292,3
6293,3
6294,3
6296,3
6297,3
6298,3
30,4
73,4
116,4
124,4
127,4
128,4
130,4
131,4
150,4
189,4
267,4
288,4
291,4
315,4
317,4
319,4
320,4
321,4
335,4
360,4
384,4
486,4
627,4
692,4
725,4
732,4
733,4
734,4
735,4
737,4
739,4
740,4
741,4
743,4
744,4
745,4
760,4
783,4
795,4
818,4
826,4
890,4
896,4
898,4
899,4
900,4
901,4
902,4
903,4
904,4
906,4
907,4
908,4
909,4
960,4
968,4
1121,4
1126,4
1128,4
1129,4
1138,4
1210,4
1211,4
1250,4
1253,4
1254,4
1258,4
1259,4
1268,4
1271,4
1301,4
1303,4
1305,4
1307,4
1313,4
1329,4
1364,4
1482,4
1496,4
1498,4
1542,4
1620,4
1643,4
1649,4
1696,4
1764,4
1845,4
1894,4
1928,4
1943,4
2025,4
2085,4
2127,4
2129,4
2135,4
2145,4
2146,4
2147,4
2152,4
2153,4
2154,4
2156,4
2157,4
2158,4
2169,4
2171,4
2192,4
2216,4
2217,4
2218,4
2219,4
2220,4
2222,4
2243,4
2264,4
2269,4
2274,4
2275,4
2316,4
2342,4
2351,4
2353,4
2356,4
2357,4
2358,4
2359,4
2360,4
2361,4
2362,4
2363,4
2369,4
2370,4
2372,4
2374,4
2376,4
2416,4
2417,4
2418,4
2420,4
2422,4
2423,4
2469,4
2470,4
2504,4
2512,4
2528,4
2586,4
2612,4
2668,4
2672,4
2674,4
2676,4
2695,4
2697,4
2703,4
2711,4
2712,4
2713,4
2714,4
2724,4
2832,4
2836,4
3001,4
3004,4
3035,4
3062,4
3067,4
3096,4
3175,4
3216,4
3217,4
3218,4
3219,4
3220,4
3221,4
3222,4
3223,4
3224,4
3235,4
3286,4
3292,4
3317,4
3322,4
3339,4
3342,4
3350,4
3351,4
3352,4
3353,4
3369,4
3406,4
3407,4
3410,4
3411,4
3412,4
3414,4
3427,4
3428,4
3429,4
3430,4
3473,4
3479,4
3480,4
3481,4
3484,4
3485,4
3486,4
3487,4
3489,4
3491,4
3492,4
3493,4
3494,4
3495,4
3496,4
3497,4
3498,4
3521,4
3570,4
3571,4
3572,4
3595,4
3664,4
3679,4
3681,4
3685,4
3686,4
3687,4
3692,4
3693,4
3694,4
3706,4
3707,4
3725,4
3726,4
3727,4
3729,4
3776,4
3805,4
3808,4
3862,4
3863,4
3864,4
3865,4
3871,4
3875,4
3884,4
3885,4
3886,4
3950,4
3952,4
3954,4
3997,4
4057,4
4059,4
4060,4
4061,4
4110,4
4113,4
4159,4
4187,4
4188,4
4190,4
4192,4
4193,4
4213,4
4263,4
4299,4
4313,4
4328,4
4395,4
4419,4
4422,4
4481,4
4482,4
4506,4
4523,4
4532,4
4557,4
4558,4
4560,4
4576,4
4618,4
4632,4
4715,4
4747,4
4749,4
4778,4
4779,4
4780,4
4782,4
4786,4
4787,4
4821,4
4847,4
4856,4
4861,4
4862,4
4879,4
4903,4
4907,4
4910,4
4927,4
4935,4
4979,4
4990,4
4991,4
4995,4
4996,4
4997,4
5012,4
5184,4
5189,4
5217,4
5218,4
5261,4
5264,4
5271,4
5307,4
5308,4
5317,4
5372,4
5388,4
5472,4
5491,4
5516,4
5517,4
5518,4
5529,4
5530,4
5556,4
5558,4
5560,4
5561,4
5603,4
5614,4
5636,4
5637,4
5638,4
5711,4
5844,4
5845,4
5865,4
6009,4
6033,4
6041,4
6109,4
6131,4
6132,4
6133,4
6134,4
6169,4
6171,4
6249,4
6261,4
6262,4
6263,4
6264,4
6266,4
6267,4
6277,4
6278,4
11,5
66,5
67,5
68,5
74,5
77,5
143,5
157,5
231,5
284,5
367,5
413,5
414,5
418,5
420,5
422,5
423,5
425,5
426,5
427,5
430,5
431,5
432,5
442,5
455,5
497,5
499,5
515,5
524,5
566,5
594,5
597,5
598,5
617,5
630,5
633,5
634,5
657,5
695,5
716,5
717,5
722,5
753,5
805,5
822,5
856,5
936,5
941,5
949,5
978,5
993,5
994,5
996,5
998,5
1054,5
1059,5
1063,5
1065,5
1183,5
1203,5
1204,5
1205,5
1206,5
1207,5
1208,5
1273,5
1281,5
1335,5
1353,5
1395,5
1397,5
1398,5
1405,5
1500,5
1502,5
1506,5
1516,5
1538,5
1545,5
1559,5
1602,5
1604,5
1611,5
1618,5
1664,5
1719,5
1762,5
1789,5
1797,5
1800,5
1801,5
1803,5
1817,5
1818,5
1848,5
1903,5
1904,5
1905,5
1907,5
1909,5
1910,5
1913,5
1915,5
1916,5
1920,5
1932,5
1948,5
1994,5
1996,5
2004,5
2005,5
2008,5
2009,5
2010,5
2011,5
2012,5
2026,5
2027,5
2044,5
2046,5
2047,5
2141,5
2142,5
2195,5
2200,5
2201,5
2203,5
2227,5
2271,5
2375,5
2412,5
2514,5
2561,5
2562,5
2597,5
2598,5
2601,5
2603,5
2604,5
2620,5
2621,5
2623,5
2624,5
2627,5
2667,5
2707,5
2732,5
2791,5
2792,5
2837,5
2842,5
2864,5
2892,5
2893,5
2894,5
2896,5
2897,5
2899,5
2927,5
2940,5
2944,5
2947,5
2986,5
3015,5
3017,5
3022,5
3027,5
3030,5
3031,5
3042,5
3043,5
3044,5
3120,5
3150,5
3188,5
3237,5
3238,5
3240,5
3241,5
3242,5
3279,5
3320,5
3488,5
3537,5
3538,5
3541,5
3548,5
3549,5
3550,5
3551,5
3552,5
3579,5
3582,5
3622,5
3631,5
3661,5
3672,5
3674,5
3676,5
3778,5
3779,5
3784,5
3850,5
3868,5
3869,5
3870,5
3873,5
3899,5
3959,5
3967,5
3970,5
3988,5
3989,5
3999,5
4000,5
4012,5
4014,5
4037,5
4038,5
4048,5
4050,5
4052,5
4054,5
4103,5
4105,5
4116,5
4141,5
4158,5
4168,5
4226,5
4227,5
4228,5
4229,5
4230,5
4231,5
4232,5
4233,5
4234,5
4332,5
4333,5
4354,5
4381,5
4407,5
4408,5
4410,5
4424,5
4429,5
4430,5
4432,5
4454,5
4456,5
4462,5
4593,5
4603,5
4605,5
4637,5
4638,5
4654,5
4693,5
4694,5
4720,5
4721,5
4764,5
4838,5
4919,5
4924,5
4928,5
4948,5
4949,5
4950,5
4951,5
4952,5
5003,5
5038,5
5039,5
5040,5
5041,5
5047,5
5050,5
5051,5
5057,5
5100,5
5102,5
5113,5
5174,5
5175,5
5181,5
5182,5
5187,5
5190,5
5191,5
5201,5
5202,5
5203,5
5204,5
5216,5
5273,5
5309,5
5314,5
5316,5
5392,5
5395,5
5398,5
5399,5
5414,5
5447,5
5465,5
5525,5
5568,5
5577,5
5587,5
5609,5
5610,5
5714,5
5715,5
5783,5
5826,5
5829,5
5834,5
5887,5
5893,5
5894,5
5895,5
5896,5
5956,5
5980,5
5981,5
5982,5
5998,5
6031,5
6105,5
6126,5
6127,5
6129,5
6130,5
6192,5
6252,5
28,6
100,6
134,6
172,6
333,6
453,6
494,6
498,6
550,6
571,6
572,6
573,6
575,6
578,6
579,6
580,6
581,6
589,6
590,6
591,6
592,6
593,6
595,6
618,6
684,6
701,6
703,6
706,6
707,6
709,6
711,6
730,6
731,6
759,6
860,6
863,6
910,6
915,6
929,6
930,6
932,6
944,6
945,6
980,6
1000,6
1001,6
1002,6
1006,6
1007,6
1009,6
1081,6
1108,6
1109,6
1110,6
1130,6
1188,6
1232,6
1244,6
1248,6
1249,6
1251,6
1274,6
1275,6
1276,6
1278,6
1326,6
1337,6
1344,6
1352,6
1354,6
1356,6
1357,6
1358,6
1359,6
1363,6
1387,6
1461,6
1469,6
1490,6
1557,6
1558,6
1589,6
1601,6
1623,6
1753,6
1783,6
1911,6
1912,6
1941,6
1942,6
1965,6
1976,6
1982,6
1983,6
2013,6
2082,6
2139,6
2140,6
2160,6
2162,6
2209,6
2236,6
2239,6
2249,6
2273,6
2303,6
2323,6
2346,6
2348,6
2354,6
2364,6
2365,6
2367,6
2447,6
2448,6
2449,6
2458,6
2495,6
2564,6
2565,6
2566,6
2567,6
2568,6
2643,6
2645,6
2646,6
2677,6
2726,6
2729,6
2730,6
2731,6
2763,6
2765,6
2766,6
2767,6
2768,6
2770,6
2775,6
2854,6
2856,6
2857,6
3020,6
3038,6
3063,6
3064,6
3081,6
3159,6
3160,6
3163,6
3181,6
3182,6
3184,6
3185,6
3186,6
3187,6
3255,6
3256,6
3257,6
3259,6
3261,6
3262,6
3264,6
3265,6
3266,6
3267,6
3268,6
3269,6
3321,6
3327,6
3329,6
3357,6
3365,6
3388,6
3554,6
3555,6
3610,6
3611,6
3612,6
3615,6
3644,6
3654,6
3663,6
3673,6
3690,6
3855,6
3919,6
3924,6
3942,6
3943,6
3944,6
3945,6
3990,6
4026,6
4029,6
4030,6
4032,6
4051,6
4063,6
4142,6
4160,6
4199,6
4202,6
4212,6
4214,6
4238,6
4240,6
4258,6
4277,6
4397,6
4402,6
4403,6
4416,6
4418,6
4431,6
4458,6
4508,6
4510,6
4511,6
4549,6
4550,6
4572,6
4577,6
4601,6
4636,6
4650,6
4651,6
4674,6
4726,6
4746,6
4811,6
4815,6
4816,6
4817,6
4832,6
4851,6
4863,6
4864,6
4865,6
4872,6
4873,6
4875,6
4934,6
4936,6
4954,6
4992,6
4993,6
5083,6
5128,6
5179,6
5183,6
5185,6
5192,6
5194,6
5214,6
5215,6
5221,6
5222,6
5224,6
5315,6
5353,6
5360,6
5381,6
5403,6
5455,6
5462,6
5466,6
5467,6
5469,6
5470,6
5498,6
5509,6
5510,6
5511,6
5512,6
5527,6
5578,6
5604,6
5626,6
5682,6
5689,6
5741,6
5742,6
5743,6
5744,6
5745,6
5746,6
5747,6
5842,6
5870,6
5871,6
5915,6
5916,6
5917,6
5918,6
5919,6
5920,6
5921,6
5922,6
5923,6
5924,6
6001,6
6002,6
6003,6
6004,6
6026,6
6027,6
6028,6
6070,6
6158,6
6160,6
6295,6
20,7
85,7
145,7
148,7
251,7
415,7
437,7
439,7
443,7
458,7
472,7
658,7
662,7
663,7
664,7
665,7
666,7
685,7
765,7
881,7
