node,comm
2734,1
2809,1
15,2
54,2
57,2
72,2
73,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
97,2
101,2
102,2
104,2
105,2
106,2
114,2
115,2
116,2
117,2
119,2
120,2
121,2
122,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
141,2
149,2
155,2
164,2
167,2
169,2
190,2
417,2
465,2
466,2
468,2
471,2
519,2
531,2
547,2
562,2
621,2
622,2
623,2
694,2
696,2
705,2
817,2
854,2
855,2
856,2
891,2
893,2
1004,2
1007,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,2
1026,2
1031,2
1038,2
1039,2
1040,2
1041,2
1042,2
1043,2
1044,2
1080,2
1083,2
1084,2
1085,2
1086,2
1087,2
1088,2
1089,2
1090,2
1091,2
1092,2
1093,2
1104,2
1106,2
1122,2
1123,2
1129,2
1136,2
1144,2
1145,2
1150,2
1151,2
1152,2
1153,2
1155,2
1159,2
1161,2
1162,2
1163,2
1165,2
1168,2
1169,2
1172,2
1175,2
1176,2
1177,2
1198,2
1207,2
1208,2
1209,2
1210,2
1245,2
1246,2
1247,2
1248,2
1249,2
1264,2
1292,2
1406,2
1407,2
1411,2
1421,2
1422,2
1427,2
1490,2
1567,2
1569,2
1570,2
1589,2
1590,2
1591,2
1592,2
1593,2
1594,2
1595,2
1599,2
1626,2
1634,2
1635,2
1642,2
1651,2
1676,2
1705,2
1706,2
1724,2
1730,2
1731,2
1742,2
1752,2
1769,2
1770,2
1778,2
1819,2
1821,2
1832,2
1856,2
1895,2
1897,2
1913,2
1914,2
1964,2
1967,2
1977,2
1985,2
1994,2
1997,2
1998,2
1999,2
2000,2
2001,2
2005,2
2011,2
2032,2
2034,2
2035,2
2036,2
2042,2
2043,2
2048,2
2052,2
2066,2
2072,2
2074,2
2081,2
2082,2
2085,2
2086,2
2088,2
2089,2
2090,2
2091,2
2092,2
2098,2
2099,2
2100,2
2101,2
2102,2
2103,2
2117,2
2130,2
2135,2
2136,2
2137,2
2138,2
2150,2
2184,2
2187,2
2208,2
2216,2
2217,2
2218,2
2219,2
2221,2
2222,2
2238,2
2246,2
2247,2
2264,2
2269,2
2270,2
2296,2
2297,2
2298,2
2299,2
2308,2
2309,2
2310,2
2311,2
2312,2
2313,2
2314,2
2315,2
2316,2
2317,2
2318,2
2319,2
2320,2
2321,2
2324,2
2340,2
2351,2
2359,2
2365,2
2366,2
2367,2
2369,2
2375,2
2383,2
2384,2
2405,2
2411,2
2412,2
2440,2
2441,2
2452,2
2453,2
2454,2
2458,2
2461,2
2471,2
2501,2
2502,2
2503,2
2504,2
2505,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,2
2518,2
2519,2
2521,2
2522,2
2523,2
2524,2
2525,2
2537,2
2544,2
2569,2
2570,2
2617,2
2664,2
2665,2
2666,2
2667,2
2668,2
2674,2
2683,2
2684,2
2685,2
2686,2
2687,2
2688,2
2689,2
2690,2
2691,2
2692,2
2695,2
2701,2
2709,2
2711,2
2712,2
2737,2
2750,2
2751,2
2759,2
103,3
113,3
170,3
171,3
172,3
173,3
174,3
175,3
176,3
177,3
178,3
179,3
180,3
181,3
182,3
183,3
184,3
185,3
186,3
187,3
188,3
189,3
191,3
192,3
193,3
194,3
195,3
196,3
197,3
198,3
199,3
200,3
201,3
202,3
203,3
204,3
205,3
206,3
207,3
208,3
209,3
210,3
211,3
212,3
213,3
214,3
215,3
216,3
217,3
218,3
219,3
221,3
222,3
223,3
225,3
226,3
227,3
228,3
229,3
230,3
231,3
232,3
233,3
235,3
236,3
238,3
239,3
240,3
241,3
242,3
243,3
244,3
245,3
246,3
247,3
248,3
249,3
250,3
251,3
252,3
253,3
254,3
255,3
256,3
257,3
258,3
259,3
261,3
262,3
263,3
264,3
265,3
266,3
267,3
268,3
269,3
270,3
271,3
272,3
278,3
280,3
281,3
282,3
283,3
285,3
292,3
293,3
294,3
295,3
297,3
298,3
299,3
301,3
303,3
305,3
306,3
307,3
308,3
309,3
310,3
312,3
314,3
315,3
316,3
317,3
318,3
319,3
321,3
322,3
323,3
324,3
326,3
327,3
328,3
329,3
330,3
331,3
332,3
333,3
334,3
335,3
336,3
337,3
338,3
339,3
340,3
344,3
345,3
346,3
347,3
349,3
350,3
351,3
352,3
353,3
354,3
355,3
356,3
358,3
359,3
360,3
361,3
362,3
363,3
364,3
366,3
367,3
368,3
373,3
374,3
375,3
376,3
379,3
380,3
381,3
382,3
383,3
384,3
398,3
399,3
402,3
403,3
404,3
405,3
406,3
407,3
409,3
410,3
412,3
413,3
420,3
421,3
422,3
423,3
424,3
425,3
426,3
427,3
428,3
430,3
431,3
433,3
434,3
435,3
440,3
441,3
442,3
443,3
444,3
446,3
447,3
448,3
449,3
450,3
451,3
452,3
453,3
454,3
455,3
476,3
478,3
479,3
480,3
484,3
485,3
487,3
488,3
489,3
490,3
491,3
492,3
493,3
494,3
495,3
496,3
501,3
502,3
503,3
505,3
506,3
507,3
508,3
509,3
510,3
511,3
512,3
517,3
518,3
520,3
528,3
530,3
532,3
535,3
540,3
541,3
542,3
543,3
544,3
545,3
551,3
552,3
555,3
565,3
566,3
568,3
569,3
570,3
571,3
573,3
574,3
576,3
580,3
581,3
582,3
585,3
884,3
1033,3
1037,3
1116,3
1243,3
1244,3
1364,3
1524,3
1525,3
1526,3
1571,3
1627,3
1628,3
1640,3
1647,3
1661,3
1683,3
1688,3
1689,3
1764,3
1780,3
1786,3
1855,3
1863,3
1864,3
1971,3
1972,3
2302,3
2323,3
2343,3
2344,3
2385,3
2396,3
2481,3
2495,3
2496,3
2497,3
2498,3
2499,3
2619,3
2675,3
2676,3
2680,3
2744,3
107,4
304,4
408,4
477,4
533,4
534,4
554,4
752,4
757,4
857,4
879,4
955,4
1008,4
1009,4
1010,4
1011,4
1013,4
1014,4
1015,4
1016,4
1017,4
1079,4
1081,4
1113,4
1124,4
1156,4
1157,4
1279,4
1280,4
1289,4
1290,4
1291,4
1294,4
1313,4
1314,4
1315,4
1316,4
1317,4
1318,4
1319,4
1320,4
1342,4
1354,4
1356,4
1357,4
1362,4
1365,4
1366,4
1367,4
1368,4
1369,4
1379,4
1380,4
1381,4
1382,4
1383,4
1384,4
1385,4
1391,4
1392,4
1395,4
1396,4
1397,4
1408,4
1409,4
1423,4
1424,4
1430,4
1434,4
1435,4
1436,4
1437,4
1438,4
1439,4
1441,4
1442,4
1443,4
1444,4
1445,4
1446,4
1447,4
1448,4
1451,4
1452,4
1453,4
1454,4
1455,4
1456,4
1457,4
1459,4
1460,4
1461,4
1463,4
1464,4
1465,4
1466,4
1467,4
1491,4
1492,4
1493,4
1494,4
1495,4
1496,4
1497,4
1498,4
1499,4
1500,4
1512,4
1517,4
1518,4
1519,4
1520,4
1521,4
1527,4
1557,4
1558,4
1579,4
1582,4
1583,4
1584,4
1596,4
1597,4
1608,4
1609,4
1613,4
1614,4
1615,4
1616,4
1617,4
1618,4
1619,4
1620,4
1625,4
1630,4
1636,4
1637,4
1638,4
1645,4
1648,4
1649,4
1650,4
1662,4
1663,4
1672,4
1678,4
1680,4
1681,4
1692,4
1693,4
1694,4
1695,4
1696,4
1697,4
1698,4
1700,4
1704,4
1709,4
1710,4
1711,4
1712,4
1713,4
1723,4
1727,4
1736,4
1737,4
1738,4
1739,4
1740,4
1741,4
1750,4
1753,4
1762,4
1782,4
1783,4
1790,4
1797,4
1798,4
1799,4
1833,4
1835,4
1836,4
1868,4
1869,4
1872,4
1873,4
1874,4
1988,4
1989,4
2019,4
2020,4
2021,4
2022,4
2040,4
2075,4
2076,4
2333,4
2345,4
2349,4
2352,4
2353,4
2404,4
2407,4
2410,4
2418,4
2419,4
2435,4
2444,4
2445,4
2446,4
2451,4
2467,4
2468,4
2500,4
2513,4
2532,4
2567,4
2571,4
2576,4
2584,4
2608,4
2609,4
2610,4
2611,4
2612,4
2616,4
2653,4
2654,4
2655,4
2656,4
2673,4
2693,4
2730,4
2735,4
2739,4
2740,4
2747,4
2748,4
2749,4
2754,4
2770,4
2786,4
2804,4
2805,4
2808,4
34,5
36,5
38,5
43,5
44,5
45,5
46,5
48,5
49,5
50,5
51,5
52,5
53,5
55,5
56,5
58,5
63,5
64,5
65,5
123,5
311,5
456,5
459,5
460,5
461,5
462,5
464,5
467,5
469,5
472,5
473,5
474,5
475,5
695,5
702,5
703,5
706,5
818,5
832,5
896,5
903,5
1012,5
1028,5
1034,5
1063,5
1064,5
1065,5
1082,5
1154,5
1158,5
1166,5
1167,5
1263,5
1265,5
1266,5
1267,5
1268,5
1269,5
1270,5
1296,5
1404,5
1440,5
1485,5
1487,5
1488,5
1489,5
1532,5
1533,5
1534,5
1535,5
1536,5
1537,5
1568,5
1578,5
1657,5
1659,5
1708,5
1735,5
1743,5
1744,5
1745,5
1746,5
1765,5
1766,5
1767,5
1768,5
1772,5
1773,5
1774,5
1776,5
1777,5
1800,5
1817,5
1818,5
1834,5
1837,5
1844,5
1845,5
1852,5
1853,5
1854,5
1891,5
1903,5
1904,5
1912,5
1938,5
1939,5
1940,5
1941,5
1942,5
1943,5
1944,5
1945,5
1946,5
1947,5
1948,5
1966,5
1968,5
1970,5
1984,5
1990,5
1991,5
1992,5
1993,5
2008,5
2009,5
2024,5
2051,5
2053,5
2058,5
2068,5
2069,5
2070,5
2071,5
2073,5
2077,5
2078,5
2080,5
2083,5
2097,5
2105,5
2106,5
2107,5
2108,5
2322,5
2334,5
2335,5
2336,5
2337,5
2338,5
2339,5
2341,5
2342,5
2398,5
2399,5
2434,5
2466,5
2469,5
2470,5
2547,5
2646,5
2647,5
2677,5
2679,5
2696,5
2697,5
2714,5
2715,5
2719,5
2720,5
0,6
1,6
2,6
3,6
154,6
157,6
158,6
159,6
160,6
162,6
163,6
166,6
168,6
273,6
274,6
275,6
279,6
365,6
414,6
415,6
416,6
418,6
419,6
829,6
907,6
908,6
909,6
910,6
911,6
2084,6
2087,6
2093,6
2094,6
2095,6
2096,6
2123,6
2124,6
2125,6
2147,6
2151,6
2152,6
2153,6
2154,6
2155,6
2156,6
2158,6
2159,6
2160,6
2161,6
2162,6
2163,6
2164,6
2165,6
2166,6
2167,6
2168,6
2169,6
2170,6
2171,6
2172,6
2186,6
2190,6
2191,6
2192,6
2193,6
2194,6
2195,6
2196,6
2197,6
2198,6
2204,6
2205,6
2206,6
2207,6
2209,6
2210,6
2211,6
2212,6
2213,6
2214,6
2220,6
2223,6
2224,6
2225,6
2226,6
2227,6
2228,6
2229,6
2230,6
2231,6
2232,6
2233,6
2234,6
2235,6
2241,6
2242,6
2243,6
2244,6
2245,6
2248,6
2249,6
2250,6
2251,6
2252,6
2253,6
2254,6
2263,6
2265,6
2266,6
2267,6
2268,6
2271,6
2272,6
2275,6
2276,6
2281,6
2282,6
2283,6
2288,6
2295,6
2300,6
2303,6
2304,6
2305,6
2306,6
2370,6
2371,6
2374,6
2397,6
2401,6
2402,6
2403,6
2413,6
2414,6
2415,6
2436,6
2437,6
2438,6
2439,6
2713,6
2752,6
2753,6
2785,6
2806,6
2807,6
14,7
69,7
70,7
76,7
77,7
78,7
79,7
260,7
342,7
378,7
432,7
527,7
529,7
642,7
643,7
668,7
692,7
830,7
831,7
878,7
895,7
897,7
898,7
966,7
967,7
996,7
997,7
998,7
1107,7
1108,7
1109,7
1110,7
1164,7
1288,7
1355,7
1401,7
1402,7
1420,7
1506,7
1507,7
1508,7
1509,7
1641,7
1646,7
1779,7
1862,7
1894,7
1896,7
1911,7
1949,7
1950,7
1951,7
1952,7
1953,7
1954,7
1957,7
1958,7
1959,7
1960,7
1961,7
1973,7
1995,7
1996,7
2003,7
2004,7
2010,7
2012,7
2013,7
2014,7
2015,7
2016,7
2017,7
2018,7
2028,7
2029,7
2030,7
2046,7
2047,7
2054,7
2109,7
2110,7
2111,7
2112,7
2113,7
2114,7
2115,7
2116,7
2120,7
2121,7
2122,7
2126,7
2127,7
2128,7
2129,7
2131,7
2132,7
2133,7
2134,7
2139,7
2140,7
2141,7
2142,7
2143,7
2144,7
2145,7
2146,7
2148,7
2149,7
2284,7
2354,7
2355,7
2356,7
2357,7
2358,7
2390,7
2391,7
2392,7
2393,7
2394,7
2395,7
2417,7
2514,7
2515,7
2516,7
2517,7
2520,7
2568,7
2699,7
2700,7
2755,7
2757,7
2761,7
2762,7
4,8
5,8
6,8
7,8
8,8
9,8
10,8
11,8
12,8
13,8
16,8
35,8
37,8
39,8
40,8
41,8
42,8
47,8
71,8
74,8
75,8
156,8
276,8
277,8
296,8
483,8
536,8
806,8
894,8
1069,8
1070,8
1252,8
1253,8
1254,8
1389,8
1390,8
1665,8
1667,8
1668,8
1669,8
1670,8
1725,8
1858,8
1859,8
1877,8
1878,8
1879,8
1880,8
1881,8
1882,8
1883,8
1884,8
1885,8
1886,8
1887,8
1888,8
1889,8
1890,8
1892,8
1893,8
1898,8
1899,8
1900,8
1901,8
1902,8
1905,8
1906,8
1907,8
1908,8
1909,8
1910,8
1915,8
1916,8
1917,8
1918,8
1919,8
1920,8
1921,8
1922,8
1923,8
1924,8
1925,8
1926,8
1927,8
1928,8
1929,8
1930,8
1931,8
1932,8
1933,8
1934,8
1935,8
1936,8
1937,8
1955,8
1956,8
1962,8
1963,8
1965,8
1969,8
1974,8
1975,8
1976,8
1978,8
1981,8
1982,8
1983,8
1986,8
1987,8
2006,8
2007,8
2023,8
2031,8
2037,8
2038,8
2039,8
2044,8
2045,8
2482,8
2768,8
108,9
110,9
111,9
112,9
136,9
357,9
377,9
457,9
463,9
481,9
482,9
486,9
546,9
553,9
556,9
557,9
558,9
1036,9
1053,9
1068,9
1076,9
1094,9
1095,9
1096,9
1097,9
1098,9
1099,9
1105,9
1117,9
1118,9
1119,9
1120,9
1125,9
1126,9
1127,9
1128,9
1130,9
1131,9
1132,9
1133,9
1134,9
1135,9
1137,9
1138,9
1139,9
1140,9
1141,9
1142,9
1143,9
1170,9
1190,9
1191,9
1192,9
1193,9
1194,9
1196,9
1222,9
1242,9
1250,9
1251,9
1255,9
1257,9
1258,9
1276,9
1277,9
1458,9
1510,9
1511,9
1513,9
1514,9
1515,9
1516,9
1671,9
1677,9
1788,9
1789,9
1803,9
1804,9
1805,9
1806,9
1810,9
1820,9
1822,9
1823,9
1824,9
1838,9
1840,9
1842,9
1843,9
1846,9
1848,9
1857,9
2055,9
2067,9
2325,9
2346,9
2347,9
2348,9
2372,9
2373,9
2408,9
2447,9
2527,9
2528,9
2533,9
2540,9
2541,9
2542,9
2543,9
2645,9
2657,9
2669,9
2681,9
2704,9
2705,9
2706,9
2707,9
2741,9
92,10
93,10
1032,10
1035,10
1049,10
1050,10
1051,10
1054,10
1055,10
1056,10
1057,10
1058,10
1059,10
1067,10
1072,10
1073,10
1074,10
1075,10
1271,10
1272,10
1273,10
1274,10
1275,10
1305,10
1386,10
1387,10
1388,10
1426,10
1449,10
1450,10
1462,10
1468,10
1469,10
1470,10
1471,10
1472,10
1473,10
1474,10
1475,10
1476,10
1477,10
1478,10
1479,10
1480,10
1481,10
1482,10
1483,10
1486,10
1528,10
1529,10
1530,10
1531,10
1540,10
1541,10
1542,10
1543,10
1544,10
1545,10
1546,10
1556,10
1559,10
1560,10
1561,10
1562,10
1563,10
1603,10
1604,10
1605,10
1606,10
1607,10
1610,10
1611,10
1658,10
1660,10
1686,10
1687,10
1702,10
1715,10
1716,10
1717,10
1718,10
1719,10
1720,10
1721,10
1722,10
1755,10
1756,10
1760,10
1807,10
1809,10
1812,10
1813,10
1814,10
1828,10
1841,10
1847,10
1861,10
1865,10
1875,10
1876,10
2041,10
2360,10
2361,10
2362,10
2363,10
2364,10
2368,10
2406,10
2422,10
2423,10
2448,10
2449,10
2450,10
2573,10
2577,10
2702,10
2716,10
137,11
138,11
139,11
140,11
142,11
144,11
146,11
147,11
148,11
341,11
343,11
348,11
458,11
470,11
537,11
538,11
539,11
548,11
549,11
550,11
575,11
577,11
578,11
579,11
704,11
724,11
725,11
850,11
853,11
993,11
994,11
1281,11
1282,11
1285,11
1286,11
1287,11
1295,11
1297,11
1298,11
1299,11
1300,11
1301,11
1302,11
1303,11
1304,11
1306,11
1307,11
1308,11
1309,11
1310,11
1311,11
1312,11
1363,11
1400,11
1403,11
1410,11
1425,11
1505,11
1522,11
1523,11
1547,11
1549,11
1550,11
1631,11
1639,11
1643,11
1644,11
1664,11
1679,11
1701,11
1703,11
1732,11
1784,11
1785,11
1787,11
1808,11
1811,11
1826,11
1827,11
1860,11
1870,11
1871,11
1979,11
1980,11
2025,11
2026,11
2027,11
2079,11
2236,11
2237,11
2462,11
2463,11
2464,11
2465,11
2506,11
2545,11
2546,11
2698,11
2710,11
2723,11
2731,11
2756,11
1077,12
1078,12
1214,12
1866,12
1867,12
2472,12
2473,12
2474,12
2475,12
2476,12
2477,12
2478,12
2479,12
2526,12
2529,12
2530,12
2531,12
2549,12
2550,12
2551,12
2552,12
2553,12
2554,12
2555,12
2556,12
2557,12
2558,12
2559,12
2560,12
2561,12
2562,12
2563,12
2564,12
2565,12
2580,12
2581,12
2582,12
2583,12
2587,12
2588,12
2589,12
2590,12
2591,12
2592,12
2593,12
2594,12
2595,12
2596,12
2597,12
2598,12
2599,12
2600,12
2601,12
2602,12
2603,12
2604,12
2605,12
2606,12
2607,12
2613,12
2620,12
2621,12
2622,12
2623,12
2624,12
2625,12
2626,12
2627,12
2628,12
2629,12
2630,12
2631,12
2632,12
2633,12
2634,12
2635,12
2636,12
2637,12
2638,12
2639,12
2640,12
2641,12
2648,12
2717,12
2718,12
2721,12
2722,12
2758,12
2771,12
2772,12
2790,12
2793,12
2794,12
2795,12
2803,12
300,13
302,13
567,13
614,13
615,13
617,13
618,13
619,13
634,13
635,13
941,13
986,13
987,13
988,13
1052,13
1283,13
1284,13
1336,13
1337,13
1338,13
1339,13
1340,13
1341,13
1343,13
1344,13
1345,13
1346,13
1358,13
1359,13
1360,13
1361,13
1370,13
1371,13
1372,13
1373,13
1393,13
1394,13
1398,13
1399,13
1405,13
1413,13
1414,13
1415,13
1416,13
1417,13
1418,13
1419,13
1432,13
1433,13
1548,13
1551,13
1552,13
1553,13
1554,13
1555,13
1580,13
1581,13
1587,13
1588,13
1598,13
1629,13
1632,13
1633,13
1652,13
1653,13
1654,13
1656,13
1682,13
1707,13
1726,13
1728,13
1729,13
1751,13
2409,13
2416,13
2455,13
2456,13
2457,13
2575,13
2578,13
2726,13
2727,13
2728,13
2729,13
2763,13
2764,13
2765,13
2766,13
2767,13
109,14
134,14
135,14
445,14
659,14
1103,14
1115,14
1121,14
1146,14
1147,14
1171,14
1178,14
1179,14
1180,14
1181,14
1182,14
1183,14
1184,14
1185,14
1186,14
1187,14
1188,14
1189,14
1197,14
1199,14
1200,14
1201,14
1202,14
1203,14
1204,14
1205,14
1206,14
1211,14
1212,14
1213,14
1215,14
1216,14
1217,14
1218,14
1219,14
1220,14
1221,14
1223,14
1224,14
1225,14
1226,14
1227,14
1228,14
1229,14
1230,14
1231,14
1232,14
1233,14
1234,14
1235,14
1256,14
1259,14
1260,14
1261,14
1262,14
2376,14
2377,14
2378,14
2380,14
2381,14
2387,14
2483,14
2484,14
2485,14
2486,14
2487,14
2489,14
2490,14
2491,14
2492,14
2493,14
2494,14
2733,14
66,15
67,15
68,15
80,15
81,15
131,15
150,15
151,15
152,15
153,15
161,15
165,15
708,15
1237,15
1763,15
2157,15
2173,15
2174,15
2175,15
2176,15
2177,15
2178,15
2179,15
2180,15
2181,15
2182,15
2183,15
2185,15
2188,15
2189,15
2199,15
2200,15
2201,15
2202,15
2203,15
2215,15
2239,15
2240,15
2255,15
2256,15
2257,15
2258,15
2259,15
2260,15
2261,15
2262,15
2273,15
2274,15
2277,15
2278,15
2279,15
2280,15
2289,15
2290,15
2301,15
2480,15
2618,15
2678,15
2682,15
2738,15
2745,15
2746,15
2760,15
2769,15
2787,15
2788,15
59,16
94,16
95,16
96,16
98,16
99,16
100,16
118,16
132,16
133,16
815,16
816,16
1025,16
1027,16
1029,16
1030,16
1066,16
1071,16
1100,16
1101,16
1102,16
1111,16
1112,16
1114,16
1148,16
1149,16
1160,16
1173,16
1174,16
1195,16
1236,16
1238,16
1239,16
1240,16
1241,16
1278,16
1761,16
1829,16
2059,16
2060,16
2061,16
2062,16
2063,16
2064,16
2065,16
2307,16
2459,16
2460,16
2488,16
2548,16
2662,16
2663,16
2671,16
2672,16
2694,16
2789,16
2791,16
2792,16
2796,16
2797,16
2798,16
2799,16
2800,16
2801,16
2802,16
572,17
746,17
795,17
796,17
797,17
798,17
799,17
800,17
847,17
1321,17
1322,17
1323,17
1324,17
1325,17
1326,17
1327,17
1328,17
1329,17
1330,17
1331,17
1332,17
1333,17
1334,17
1335,17
1412,17
1585,17
1586,17
1600,17
1601,17
1602,17
1612,17
1673,17
1674,17
1675,17
1733,17
1771,17
1839,17
1849,17
1850,17
1851,17
2002,17
2033,17
2291,17
2292,17
2293,17
2294,17
2421,17
2534,17
2535,17
2536,17
2538,17
2539,17
2649,17
2650,17
2658,17
2659,17
2660,17
2661,17
2742,17
2743,17
1374,18
1375,18
1376,18
1377,18
1378,18
1428,18
1429,18
1431,18
1484,18
1501,18
1502,18
1503,18
1504,18
1564,18
1565,18
1566,18
1572,18
1573,18
1574,18
1575,18
1576,18
1577,18
1666,18
1684,18
1685,18
1699,18
1747,18
1748,18
1749,18
1757,18
1758,18
1759,18
1775,18
1791,18
1792,18
1793,18
1794,18
1795,18
1796,18
1801,18
1815,18
1816,18
1830,18
1831,18
2350,18
2420,18
2736,18
2773,18
2774,18
2775,18
2776,18
2777,18
2778,18
2779,18
2780,18
2781,18
2782,18
2783,18
2784,18
885,19
886,19
887,19
1006,19
1347,19
1348,19
1349,19
1350,19
1351,19
1352,19
1353,19
1714,19
1754,19
2326,19
2327,19
2328,19
2329,19
2330,19
2331,19
2651,19
2049,20
2050,20
2056,20
2057,20
2424,20
2425,20
2426,20
2427,20
2428,20
2429,20
2430,20
2431,20
2432,20
2433,20
2442,20
2443,20
1045,21
1046,21
1047,21
1048,21
1060,21
1061,21
1062,21
2579,21
2586,21
2642,21
2643,21
2644,21
